390,24900
391,23800
392,32700
393,25300
394,26300
395,24900
396,25500
397,24200
398,25800
399,31600
400,24300
401,25300
402,25300
403,25400
404,25000
405,26400
406,25400
407,25000
408,25900
409,25700
410,25400
411,24400
412,25000
413,26300
414,24500
415,26300
416,25400
417,26000
418,24600
419,24600
420,26000
421,26100
422,26400
423,26400
424,25800
425,32100
426,27100
427,25100
428,26500
429,30800
430,26500
431,25700
432,25500
433,26900
434,26100
435,26700
436,26300
437,26100
438,26100
439,26300
440,26000
441,27200
442,26600
443,26800
444,27000
445,27700
446,25900
447,26700
448,27700
449,26700
450,34100
451,63500
452,27200
453,27400
454,27100
455,28900
456,29700
457,26500
458,26400
459,27300
460,26500
461,27000
462,27400
463,26500
464,31700
465,26900
466,27400
467,27100
468,28200
469,27600
470,28900
471,27800
472,28600
473,26900
474,34700
475,27800
476,28000
477,28300
478,27900
479,28600
480,28000
481,28400
482,28900
483,29200
484,27300
485,29600
486,29300
487,28600
488,28200
489,28900
490,29400
491,28500
492,28400
493,28400
494,28900
495,28700
496,27900
497,35700
498,156800
499,84500
500,46000
501,36200
502,26300
503,37200
504,25600
505,24000
506,24100
507,23900
508,35000
509,23700
510,24200
511,23900
512,23300
513,23300
514,23400
515,24200
516,23500
517,25100
518,23900
519,24900
520,23500
521,23500
522,24000
523,24500
524,24200
525,25800
526,24500
527,24400
528,24400
529,24400
530,26500
531,24000
532,24500
533,24600
534,25400
535,25600
536,25300
537,25100
538,41400
539,24600
540,26000
541,24900
542,24900
543,26300
544,25400
545,25800
546,24900
547,25700
548,25300
549,27600
550,25600
551,26500
552,25800
553,25400
554,26500
555,25400
556,25500
557,26100
558,27600
559,25600
560,27000
561,26600
562,26400
563,25200
564,34500
565,26700
566,26600
567,37800
568,26600
569,27300
570,25900
571,25600
572,28300
573,26100
574,27400
575,26500
576,27100
577,27500
578,28400
579,26300
580,26900
581,27200
582,26800
583,26700
584,26000
585,26500
586,26700
587,27100
588,26500
589,26400
590,26300
591,34800
592,27900
593,28800
594,26600
595,27400
596,26800
597,27900
598,31600
599,27400
600,28400
601,30200
602,31900
603,27700
604,46500
605,31800
606,28900
607,29200
608,35300
609,40300
610,31200
611,27900
612,27700
613,45600
614,27500
615,32200
616,33000
617,37100
618,39200
619,31100
620,29100
621,34600
622,30800
623,27500
624,29700
625,33400
626,42400
627,28200
628,49500
629,47800
630,43900
631,46100
632,36700
633,43500
634,50100
635,42700
636,38900
637,49300
638,46600
639,39900
640,33700
641,33800
642,49900
643,33900
644,35500
645,51200
646,51400
647,50400
648,44700
649,61500
650,52000
651,37400
652,41100
653,33300
654,32700
655,43800
656,43400
657,29200
658,33300
659,29600
660,29300
661,29000
662,30300
663,44600
664,43900
665,31400
666,50000
667,31200
668,29200
669,29800
670,30200
671,29000
672,29500
673,30900
674,29700
675,30100
676,32100
677,30000
678,29700
679,29600
680,30200
681,30500
682,36500
683,31000
684,29900
685,30100
686,30600
687,33100
688,30600
689,29800
690,31200
691,29600
692,29000
693,31100
694,45900
695,50500
696,37500
697,35100
698,39500
699,33200
700,31400
701,3355300
702,85600
703,62000
704,77200
705,44600
706,40100
707,30700
708,30000
709,29700
710,52200
711,43500
712,41500
713,40900
714,41200
715,42400
716,41600
717,44100
718,44100
719,41400
720,42200
721,41900
722,41700
723,41700
724,56100
725,42600
726,44700
727,42000
728,46500
729,35600
730,33300
731,35600
732,32900
733,32000
734,33800
735,33500
736,33600
737,32600
738,31300
739,32900
740,32900
741,32200
742,32800
743,33000
744,33100
745,32900
746,33700
747,33000
748,28400
749,21400
750,21800
751,22400
752,21400
753,26800
754,21900
755,22000
756,22000
757,21700
758,27100
759,34300
760,33000
761,34500
762,32900
763,34100
764,33300
765,34100
766,34600
767,33900
768,26300
769,33100
770,29400
771,27100
772,27200
773,26200
774,25700
775,25200
776,25800
777,24800
778,24800
779,44900
780,27900
781,26000
782,25600
783,26300
784,25600
785,25700
786,25700
787,25500
788,41600
789,26400
790,25600
791,26400
792,26400
793,26700
794,25700
795,26200
796,26200
797,26300
798,26000
799,27200
800,26800
801,27000
802,26000
803,27000
804,26000
805,26200
806,25900
807,26000
808,26000
809,25700
810,27700
811,25900
812,27400
813,27200
814,27100
815,26800
816,26500
817,26500
818,27900
819,26600
820,26500
821,26900
822,26500
823,26400
824,27500
825,32000
826,26600
827,26300
828,26400
829,26900
830,26900
831,27600
832,27100
833,27900
834,26600
835,27000
836,26800
837,27400
838,26800
839,27200
840,28100
841,27000
842,28000
843,28500
844,27800
845,27700
846,39900
847,29100
848,27900
849,28100
850,27000
851,27600
852,28200
853,28400
854,27400
855,27600
856,27800
857,27600
858,27300
859,28400
860,32800
861,27900
862,28000
863,27700
864,28000
865,28000
866,27300
867,27400
868,27600
869,27800
870,27800
871,27800
872,28000
873,27700
874,28200
875,27600
876,27800
877,28200
878,28000
879,27800
880,27900
881,28400
882,27800
883,28700
884,28300
885,28100
886,28100
887,28100
888,28300
889,28600
890,29400
891,28400
892,40200
893,32900
894,32500
895,147300
896,60300
897,49800
898,46600
899,47200
900,31100
901,30800
902,29900
903,28500
904,29300
905,28500
906,28200
907,29300
908,30000
909,28600
910,50100
911,31600
912,30200
913,29000
914,28900
915,28700
916,28700
917,29600
918,29200
919,28800
920,28800
921,30700
922,28800
923,29100
924,28800
925,28900
926,29200
927,30000
928,29200
929,29100
930,28700
931,29400
932,28700
933,30200
934,29900
935,30400
936,29200
937,29100
938,28800
939,30400
940,30000
941,29500
942,29600
943,29300
944,344100
945,73900
946,42100
947,22600
948,19300
949,17800
950,19000
951,16900
952,16600
953,16900
954,16400
955,16600
956,17200
957,16700
958,20800
959,21700
960,21600
961,21700
962,23000
963,22100
964,17200
965,30300
966,17300
967,17200
968,16800
969,17100
970,36200
971,18900
972,17000
973,16900
974,16800
975,17000
976,17100
977,16600
978,16400
979,17200
980,17100
981,17500
982,16700
983,17100
984,16900
985,17000
986,16800
987,17000
988,16700
989,17400
990,17500
991,16700
992,17400
993,16800
994,17400
995,17100
996,28000
997,18000
998,18300
999,17000
1000,17400
1001,16600
1002,16900
1003,17400
1004,16700
1005,17600
1006,16500
1007,17500
1008,17000
1009,17700
1010,17000
1011,16600
1012,16800
1013,16800
1014,17500
1015,16700
1016,17500
1017,17000
1018,17200
1019,16800
1020,18200
1021,17000
1022,17300
1023,17300
1024,16900
1025,18500
1026,18500
1027,34600
1028,43800
1029,25200
1030,22100
1031,18500
1032,17500
1033,17600
1034,17700
1035,17100
1036,17100
1037,17100
1038,17200
1039,17200
1040,17000
1041,17800
1042,17600
1043,17000
1044,17700
1045,17400
1046,17200
1047,17700
1048,17600
1049,17400
1050,17000
1051,17800
1052,16900
1053,17100
1054,17800
1055,17800
1056,25900
1057,18100
1058,18400
1059,18900
1060,17900
1061,17400
1062,17900
1063,17700
1064,18000
1065,17800
1066,18100
1067,17500
1068,18700
1069,17600
1070,18200
1071,18300
1072,18200
1073,17500
1074,17400
1075,18200
1076,18000
1077,17600
1078,18100
1079,18000
1080,18600
1081,17800
1082,17500
1083,67700
1084,48400
1085,40300
1086,39400
1087,39000
1088,42500
1089,37300
1090,38600
1091,38100
1092,37000
1093,39300
1094,39400
1095,39200
1096,42200
1097,38400
1098,40000
1099,39500
1100,39900
1101,39000
1102,38300
1103,41000
1104,47200
1105,41100
1106,39000
1107,40200
1108,40000
1109,41600
1110,37300
1111,42500
1112,39600
1113,38700
1114,39900
1115,39300
1116,38800
1117,38500
1118,40300
1119,41200
1120,39000
1121,39900
1122,39900
1123,40200
1124,40100
1125,46600
1126,42000
1127,43600
1128,41800
1129,39500
1130,39300
1131,38400
1132,37500
1133,41100
1134,38500
1135,38600
1136,2567200
1137,61500
1138,40600
1139,29400
1140,27100
1141,26300
1142,44300
1143,50900
1144,25300
1145,25300
1146,25100
1147,25200
1148,24800
1149,25200
1150,25500
1151,24700
1152,26100
1153,26100
1154,24800
1155,25700
1156,24800
1157,43700
1158,24500
1159,25300
1160,25200
1161,24700
1162,25400
1163,24500
1164,26400
1165,24800
1166,24700
1167,18800
1168,19500
1169,19100
1170,19700
1171,19100
1172,19600
1173,18900
1174,19400
1175,19100
1176,18800
1177,19700
1178,19300
1179,19300
1180,19000
1181,19000
1182,19200
1183,19400
1184,20100
1185,28900
1186,19500
1187,46700
1188,22400
1189,19900
1190,19100
1191,19200
1192,19600
1193,19500
1194,19800
1195,21900
1196,25300
1197,25500
1198,25000
1199,24900
1200,25600
1201,25000
1202,21600
1203,19300
1204,19600
1205,19400
1206,19200
1207,20000
1208,20500
1209,19500
1210,19400
1211,28800
1212,19900
1213,19600
1214,20200
1215,18900
1216,18700
1217,20000
1218,19800
1219,19200
1220,21000
1221,19200
1222,19700
1223,19300
1224,19800
1225,19300
1226,19900
1227,19700
1228,19300
1229,19700
1230,19000
1231,19300
1232,20300
1233,19400
1234,20100
1235,21100
1236,25800
1237,28200
1238,19200
1239,19200
1240,20000
1241,19300
1242,19600
1243,20200
1244,20100
1245,19800
1246,19600
1247,19200
1248,19500
1249,20000
1250,20200
1251,19500
1252,19400
1253,19700
1254,19800
1255,19500
1256,19900
1257,19800
1258,19300
1259,19100
1260,20000
1261,19400
1262,19900
1263,19700
1264,27400
1265,20000
1266,19800
1267,20000
1268,20100
1269,20800
1270,20000
1271,20600
1272,20300
1273,19600
1274,19500
1275,20600
1276,20200
1277,19800
1278,19600
1279,21700
1280,20100
1281,20100
1282,20500
1283,19700
1284,36800
1285,21100
1286,20400
1287,20200
1288,20400
1289,19800
1290,28800
1291,21200
1292,21400
1293,20800
1294,21300
1295,21400
1296,20900
1297,21500
1298,20800
1299,21200
1300,20600
1301,20600
1302,20500
1303,21200
1304,20800
1305,20600
1306,20800
1307,20600
1308,21200
1309,22000
1310,20800
1311,21300
1312,20900
1313,20500
1314,20900
1315,20900
1316,28000
1317,20100
1318,21000
1319,20200
1320,19800
1321,20300
1322,21100
1323,20200
1324,19900
1325,20000
1326,19900
1327,20500
1328,21000
1329,19700
1330,20400
1331,46800
1332,21000
1333,20800
1334,21000
1335,20100
1336,20600
1337,21200
1338,20600
1339,20600
1340,20700
1341,27900
1342,21100
1343,22000
1344,21400
1345,20700
1346,21300
1347,20700
1348,20500
1349,22300
1350,21500
1351,20700
1352,20500
1353,20500
1354,21200
1355,21500
1356,20800
1357,20700
1358,21100
1359,20600
1360,20800
1361,21300
1362,20600
1363,20900
1364,21200
1365,20500
1366,21200
1367,29500
1368,21400
1369,20900
1370,20300
1371,20700
1372,20600
1373,20600
1374,20500
1375,20500
1376,40900
1377,21300
1378,21400
1379,20900
1380,21000
1381,20600
1382,20600
1383,21000
1384,21000
1385,20500
1386,20800
1387,20900
1388,21500
1389,20800
1390,32200
1391,22700
1392,29600
1393,22400
1394,24000
1395,21700
1396,22300
1397,21300
1398,21100
1399,20900
1400,21400
1401,21100
1402,21200
1403,20900
1404,21800
1405,21000
1406,22300
1407,21200
1408,21400
1409,21500
1410,21400
1411,20800
1412,21600
1413,21200
1414,21400
1415,21400
1416,21400
1417,28400
1418,22100
1419,21300
1420,40200
1421,22900
1422,21900
1423,21500
1424,21300
1425,21500
1426,21600
1427,20800
1428,21600
1429,20800
1430,21400
1431,21800
1432,22000
1433,21100
1434,34500
1435,21400
1436,21300
1437,47500
1438,22000
1439,21400
1440,28400
1441,24700
1442,22100
1443,22900
1444,21700
1445,22100
1446,22000
1447,21700
1448,21900
1449,30200
1450,34500
1451,63700
1452,45000
1453,58200
1454,63200
1455,72400
1456,56300
1457,52800
1458,64000
1459,95400
1460,85900
1461,84900
1462,76200
1463,67900
1464,23000
1465,22500
1466,22200
1467,21700
1468,22100
1469,22900
1470,21600
1471,21900
1472,21700
1473,22000
1474,22200
1475,22700
1476,21800
1477,22100
1478,22100
1479,21900
1480,22900
1481,22000
1482,31100
1483,24300
1484,23000
1485,22200
1486,23400
1487,21800
1488,23200
1489,21900
1490,22300
1491,22300
1492,22000
1493,22100
1494,21800
1495,22000
1496,21600
1497,22800
1498,22300
1499,21800
1500,25300
1501,21700
1502,22400
1503,23000
1504,21800
1505,85900
1506,92700
1507,72600
1508,70400
1509,95900
1510,67900
1511,47900
1512,49400
1513,66300
1514,50300
1515,49000
1516,50200
1517,48100
1518,54700
1519,50100
1520,48200
1521,48700
1522,59700
1523,51700
1524,49100
1525,48300
1526,49100
1527,51100
1528,51000
1529,50300
1530,49400
1531,49900
1532,48900
1533,51500
1534,49600
1535,52400
1536,49500
1537,83600
1538,74300
1539,69600
1540,63600
1541,63900
1542,60700
1543,63900
1544,82900
1545,104200
1546,86900
1547,83800
1548,69100
1549,67800
1550,63200
1551,63400
1552,64700
1553,61200
1554,62200
1555,62600
1556,60700
1557,60900
1558,63300
1559,61800
1560,70100
1561,61700
1562,64100
1563,62200
1564,67000
1565,63900
1566,66800
1567,71100
1568,101800
1569,84900
1570,66700
1571,63500
1572,69900
1573,63100
1574,62400
1575,61200
1576,62900
1577,59600
1578,61500
1579,88100
1580,91500
1581,97400
1582,96900
1583,75100
1584,65800
1585,64900
1586,63400
1587,62300
1588,65000
1589,63800
1590,64200
1591,64100
1592,62700
1593,64900
1594,60400
1595,68700
1596,66000
1597,64000
1598,66700
1599,61900
1600,60400
1601,62800
1602,61300
1603,61000
1604,64500
1605,62200
1606,64000
1607,64700
1608,69100
1609,64000
1610,61600
1611,63000
1612,170100
1613,187400
1614,98100
1615,87500
1616,81200
1617,79700
1618,87100
1619,77400
1620,70100
1621,70000
1622,67600
1623,67400
1624,64300
1625,64500
1626,68200
1627,67500
1628,63600
1629,65100
1630,63400
1631,62700
1632,77000
1633,63000
1634,63200
1635,64000
1636,64700
1637,63800
1638,62800
1639,65000
1640,61800
1641,64300
1642,64000
1643,62300
1644,65700
1645,71300
1646,66600
1647,115700
1648,84800
1649,71200
1650,66200
1651,64900
1652,71000
1653,67800
1654,76800
1655,86300
1656,84400
1657,84000
1658,69800
1659,70300
1660,79900
1661,91600
1662,82400
1663,98000
1664,78600
1665,82900
1666,68800
1667,80200
1668,96400
1669,96800
1670,78500
1671,73100
1672,77700
1673,72200
1674,85700
1675,87400
1676,87600
1677,72600
1678,82500
1679,67100
1680,98700
1681,69900
1682,80200
1683,81200
1684,100900
1685,70800
1686,74900
1687,67700
1688,63500
1689,65900
1690,72900
1691,70300
1692,71300
1693,65100
1694,66100
1695,74000
1696,65900
1697,67500
1698,69200
1699,65600
1700,65600
1701,67900
1702,65500
1703,62200
1704,64500
1705,63000
1706,66000
1707,64600
1708,63400
1709,62600
1710,65500
1711,64800
1712,63100
1713,119100
1714,67900
1715,77200
1716,67200
1717,67500
1718,63900
1719,64100
1720,67100
1721,65400
1722,66300
1723,64400
1724,64400
1725,67300
1726,66600
1727,73400
1728,74000
1729,65300
1730,70600
1731,66700
1732,64300
1733,66300
1734,66000
1735,65900
1736,65500
1737,65000
1738,63900
1739,73700
1740,68900
1741,69600
1742,65800
1743,73800
1744,64800
1745,97400
1746,78200
1747,74000
1748,67300
1749,68600
1750,74500
1751,67600
1752,68800
1753,65300
1754,68600
1755,66600
1756,66000
1757,73800
1758,67200
1759,67000
1760,66400
1761,68300
1762,74900
1763,67800
1764,66300
1765,67500
1766,63400
1767,66700
1768,66300
1769,65800
1770,66300
1771,73800
1772,68500
1773,68600
1774,73600
1775,69900
1776,64400
1777,112700
1778,68700
1779,67700
1780,65900
1781,69600
1782,67000
1783,67700
1784,72400
1785,89800
1786,72100
1787,65700
1788,70100
1789,74200
1790,73000
1791,74300
1792,83400
1793,94300
1794,85800
1795,71900
1796,73600
1797,83700
1798,102700
1799,92500
1800,97100
1801,87700
1802,77000
1803,74100
1804,91700
1805,97300
1806,91200
1807,83200
1808,114300
1809,111300
1810,101300
1811,99900
1812,95500
1813,79100
1814,88800
1815,71700
1816,68100
1817,67600
1818,83200
1819,97100
1820,257200
1821,123200
1822,106000
1823,116700
1824,84800
1825,80700
1826,87100
1827,82700
1828,100000
1829,102200
1830,71900
1831,73100
1832,71000
1833,71400
1834,68000
1835,70100
1836,72700
1837,73200
1838,69200
1839,106300
1840,77700
1841,74000
1842,72000
1843,69400
1844,69000
1845,89400
1846,69500
1847,73000
1848,70700
1849,72400
1850,71700
1851,70400
1852,85200
1853,70400
1854,71000
1855,69600
1856,70000
1857,69800
1858,68400
1859,73700
1860,69700
1861,68800
1862,68700
1863,80500
1864,70500
1865,70700
1866,71500
1867,69700
1868,73000
1869,74200
1870,71200
1871,87400
1872,73000
1873,72000
1874,80600
1875,74900
1876,70900
1877,70300
1878,73100
1879,68900
1880,72900
1881,71000
1882,73900
1883,71100
1884,69300
1885,72700
1886,79400
1887,70100
1888,68000
1889,111500
1890,73500
1891,71300
1892,70200
1893,71100
1894,72500
1895,71500
1896,170100
1897,126900
1898,101700
1899,91400
1900,126400
1901,95800
1902,88600
1903,84200
1904,85100
1905,84900
1906,79300
1907,78400
1908,84500
1909,79100
1910,77200
1911,74000
1912,72200
1913,72500
1914,73400
1915,79500
1916,75900
1917,70800
1918,83600
1919,77500
1920,75500
1921,82000
1922,100200
1923,93100
1924,81400
1925,72700
1926,81600
1927,96600
1928,96100
1929,138600
1930,149000
1931,123500
1932,100900
1933,113400
1934,116900
1935,103100
1936,93400
1937,91500
1938,88400
1939,96400
1940,100800
1941,91300
1942,79600
1943,91100
1944,76500
1945,76000
1946,88800
1947,95300
1948,76700
1949,168100
1950,125000
1951,114800
1952,91100
1953,89600
1954,96200
1955,86200
1956,81300
1957,77900
1958,79300
1959,111200
1960,90000
1961,77200
1962,73600
1963,75200
1964,87900
1965,93400
1966,71900
1967,76600
1968,76400
1969,76000
1970,78500
1971,83700
1972,74700
1973,73000
1974,79100
1975,74800
1976,75800
1977,77700
1978,75600
1979,73700
1980,72600
1981,85000
1982,79500
1983,75400
1984,76500
1985,73400
1986,76100
1987,75400
1988,106600
1989,102700
1990,100400
1991,88500
1992,79800
1993,76000
1994,79200
1995,76100
1996,75200
1997,77000
1998,77400
1999,78500
2000,84700
2001,74500
2002,75800
2003,76200
2004,74900
2005,73600
2006,74200
2007,74600
2008,76500
2009,73800
2010,76300
2011,85700
2012,75600
2013,75400
2014,78500
2015,74300
2016,73300
2017,109900
2018,81800
2019,84400
2020,89500
2021,107300
2022,75300
2023,106900
2024,79100
2025,76600
2026,75500
2027,76700
2028,77000
2029,77000
2030,82700
2031,75300
2032,77800
2033,74800
2034,80100
2035,76100
2036,78900
2037,74800
2038,77900
2039,84900
2040,79200
2041,82600
2042,73600
2043,80300
2044,86900
2045,109600
2046,107000
2047,93000
2048,83700
2049,83100
2050,98700
2051,106800
2052,113600
2053,89100
2054,92100
2055,81400
2056,99300
2057,114000
2058,93200
2059,84800
2060,89600
2061,88600
2062,108200
2063,102100
2064,83100
2065,95500
2066,80500
2067,73200
2068,80600
2069,98100
2070,86800
2071,79400
2072,100500
2073,76600
2074,131800
2075,117600
2076,111300
2077,95400
2078,124400
2079,162200
2080,138100
2081,104900
2082,96600
2083,91200
2084,85200
2085,85200
2086,86300
2087,91400
2088,85200
2089,84300
2090,87800
2091,80900
2092,83000
2093,82000
2094,77700
2095,77200
2096,78500
2097,75700
2098,78500
2099,83300
2100,79400
2101,79400
2102,105100
2103,75700
2104,77100
2105,83700
2106,77200
2107,75800
2108,77100
2109,77900
2110,76700
2111,86300
2112,76800
2113,76800
2114,77700
2115,78400
2116,77400
2117,75800
2118,78700
2119,75000
2120,75700
2121,76000
2122,78500
2123,74600
2124,89100
2125,76800
2126,85600
2127,76400
2128,79100
2129,105100
2130,84500
2131,84400
2132,80200
2133,78500
2134,80000
2135,76100
2136,91300
2137,78200
2138,76100
2139,77900
2140,78900
2141,77900
2142,76600
2143,78400
2144,74800
2145,79800
2146,84200
2147,76900
2148,77900
2149,82100
2150,77000
2151,79600
2152,75800
2153,79700
2154,76700
2155,76100
2156,83300
2157,102300
2158,79600
2159,73800
2160,80200
2161,88700
2162,84900
2163,101300
2164,103000
2165,91800
2166,80800
2167,97800
2168,107900
2169,108500
2170,102200
2171,108700
2172,86800
2173,87800
2174,116000
2175,100600
2176,90300
2177,95000
2178,93700
2179,101300
2180,106600
2181,86900
2182,102200
2183,83300
2184,117900
2185,99300
2186,111900
2187,84900
2188,81900
2189,88900
2190,78700
2191,80300
2192,235100
2193,164700
2194,116400
2195,108000
2196,95300
2197,93800
2198,89600
2199,90400
2200,92200
2201,85700
2202,83900
2203,84500
2204,84900
2205,84400
2206,81500
2207,82000
2208,83300
2209,107700
2210,122600
2211,111700
2212,115300
2213,112100
2214,109500
2215,112400
2216,110300
2217,115200
2218,109000
2219,89300
2220,79700
2221,83200
2222,82300
2223,95800
2224,80300
2225,81900
2226,80900
2227,80800
2228,99100
2229,81800
2230,83800
2231,79100
2232,83400
2233,81900
2234,79600
2235,84400
2236,83300
2237,137600
2238,98800
2239,91200
2240,90000
2241,84700
2242,82200
2243,83900
2244,84300
2245,80900
2246,88500
2247,81700
2248,82500
2249,81600
2250,82700
2251,83000
2252,82200
2253,88800
2254,85900
2255,84200
2256,90100
2257,142800
2258,92600
2259,82000
2260,84800
2261,85300
2262,85500
2263,109800
2264,93000
2265,84800
2266,82500
2267,88500
2268,81600
2269,82400
2270,95300
2271,90600
2272,81400
2273,89800
2274,91900
2275,92300
2276,109400
2277,120300
2278,92700
2279,91800
2280,95900
2281,109500
2282,118300
2283,118100
2284,105200
2285,91500
2286,117400
2287,114600
2288,99500
2289,115400
2290,102100
2291,106100
2292,117600
2293,105400
2294,99700
2295,86700
2296,84000
2297,92100
2298,104600
2299,90300
2300,86100
2301,98900
2302,86100
2303,88000
2304,97900
2305,91400
2306,81100
2307,89600
2308,85700
2309,87200
2310,94600
2311,86500
2312,84500
2313,90000
2314,84400
2315,119400
2316,85400
2317,88500
2318,88300
2319,92300
2320,85800
2321,85200
2322,83600
2323,85700
2324,84800
2325,87600
2326,83600
2327,85600
2328,91500
2329,83000
2330,85000
2331,83700
2332,83900
2333,83000
2334,84300
2335,82800
2336,84900
2337,95200
2338,86100
2339,88100
2340,83700
2341,124700
2342,107300
2343,100800
2344,94600
2345,99800
2346,91800
2347,92400
2348,85900
2349,91900
2350,85300
2351,87700
2352,87500
2353,87900
2354,94100
2355,88700
2356,83500
2357,87500
2358,91800
2359,83600
2360,89300
2361,86900
2362,84200
2363,92100
2364,89700
2365,87000
2366,123000
2367,87600
2368,88900
2369,85800
2370,86100
2371,88500
2372,94700
2373,88200
2374,82300
2375,85600
2376,87200
2377,85000
2378,87300
2379,95200
2380,91300
2381,92600
2382,93600
2383,89800
2384,96500
2385,120500
2386,108300
2387,92200
2388,92000
2389,118700
2390,126000
2391,160600
2392,120700
2393,105600
2394,113600
2395,130600
2396,111700
2397,97200
2398,112400
2399,106200
2400,115700
2401,109300
2402,101100
2403,90600
2404,89600
2405,102700
2406,111700
2407,96300
2408,92000
2409,85600
2410,83700
2411,91100
2412,106300
2413,89300
2414,87900
2415,86900
2416,125600
2417,90400
2418,88000
2419,85300
2420,85400
2421,88600
2422,88500
2423,85300
2424,93900
2425,144600
2426,116900
2427,100800
2428,92600
2429,89100
2430,87500
2431,85800
2432,95200
2433,86600
2434,85800
2435,86300
2436,85900
2437,86900
2438,85400
2439,87500
2440,87600
2441,142100
2442,89900
2443,90300
2444,88300
2445,85100
2446,88200
2447,86100
2448,90200
2449,95100
2450,86800
2451,90700
2452,88600
2453,87100
2454,89000
2455,86600
2456,84900
2457,90900
2458,98800
2459,91300
2460,87200
2461,87100
2462,90900
2463,86100
2464,88000
2465,94200
2466,87300
2467,93400
2468,87300
2469,91500
2470,87100
2471,85800
2472,87800
2473,88600
2474,89600
2475,92400
2476,93700
2477,86400
2478,87800
2479,88300
2480,87500
2481,88400
2482,87500
2483,89200
2484,100100
2485,100500
2486,90100
2487,97700
2488,93600
2489,100900
2490,175500
2491,111000
2492,94700
2493,108300
2494,127500
2495,123900
2496,116900
2497,108800
2498,94800
2499,130700
2500,116700
